,text,polarity,subjectivity,date
27,"RT @CROW633: Apple: Project Titan Far From Dead https://t.co/zjfO0WhaZ3 $AAPL, $MGA, $TSLA",-0.05,0.7,2016-12-03 20:17:43
454,"$AAPL:

Letter to DC acknowledges Apple’s autonomous vehicle project:

https://t.co/BWGlWDKGdB",0.4,0.7,2016-12-03 13:43:02
28,"Apple: Project Titan Far From Dead https://t.co/zjfO0WhaZ3 $AAPL, $MGA, $TSLA",-0.05,0.7,2016-12-03 20:11:31
451,$AAPL Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/7Xm31HbOgB,0.4,0.7,2016-12-03 13:45:53
383,Letter to D.C. acknowledges Apple's autonomous vehicle project $AAPL https://t.co/3eTSuFCJrW,0.4,0.7,2016-12-03 14:27:54
455,MarketCurrents: Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/1AMehLhMDP $AAPL,0.4,0.7,2016-12-03 13:41:12
457,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/U6jUnDKo4C $AAPL,0.4,0.7,2016-12-03 13:40:47
135,RT @SeekingAlpha: Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 18:46:10
358,Letter to D.C. acknowledges #Apple's autonomous vehicle project - $AAPL | Seeking Alpha https://t.co/iKKCXuZVRE,0.4,0.7,2016-12-03 15:06:15
137,"RT @bobbyw24: Fake Apple Inc. $AAPL Chargers Can Be Deadly, Says U.K. https://t.co/6tVUSuIgOi @investorplace",-0.35,0.7,2016-12-03 18:45:23
138,"Apple: Project Titan Far From Dead...
https://t.co/U7uRAxUfvV $AAPL, $MGA, $TSLA",-0.05,0.7,2016-12-03 18:44:58
139,"Fake Apple Inc. $AAPL Chargers Can Be Deadly, Says U.K. https://t.co/6tVUSuIgOi @investorplace",-0.35,0.7,2016-12-03 18:43:10
260,RT @breakinnewz1: Letter to D.C. acknowledges #Apple's #autonomous #vehicle project https://t.co/5ocWKTYch7 $AAPL,0.4,0.7,2016-12-03 16:45:37
144,Apple: Project Titan Far From Dead https://t.co/mnTr8XNP2G $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 18:37:12
145,Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 18:37:12
351,RT @kevinleosmith: Letter to D.C. acknowledges #Apple's autonomous vehicle project - $AAPL | Seeking Alpha https://t.co/iKKCXuZVRE,0.4,0.7,2016-12-03 15:08:29
341,"Apple has written to U.S. regulators to offer thoughts on proposed rules regarding autonomous vehicles
https://t.co/vAWMJXco3P $AAPL",0.4,0.7,2016-12-03 15:25:24
328,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/75jaIry8cZ $AAPL,0.4,0.7,2016-12-03 15:36:26
233,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/ULKMRvfSe3 $AAPL,0.4,0.7,2016-12-03 17:09:43
11,RT @SeekingAlpha: Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 20:34:32
300,Letter to D.C. acknowledges Apple's autonomous vehicle project $AAPL https://t.co/VArXb2ZBTY,0.4,0.7,2016-12-03 16:04:31
266,Letter to D.C. acknowledges #Apple's #autonomous #vehicle project https://t.co/5ocWKTYch7 $AAPL,0.4,0.7,2016-12-03 16:33:39
459,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/RtUuRI61iE $AAPL,0.4,0.7,2016-12-03 13:40:46
458,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/TxWm9B0hfh $AAPL,0.4,0.7,2016-12-03 13:40:47
737,$AAPL Apple Drops Hints About Autonomous- Vehicle Project https://t.co/k1tiFBsnvj,0.4,0.7,2016-12-03 07:24:19
678,"#Apple Ecosystem Falling Behind #Google, #Amazon - Apple Inc. (NASDAQ: $AAPL) https://t.co/gt222qaHW0 #tech #innovation #cloud",-0.4,0.7,2016-12-03 09:15:15
80,RT @SeekingAlpha: Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 19:30:39
670,"RT @BColwell_Invest: #Apple Ecosystem Falling Behind #Google, #Amazon - Apple Inc. (NASDAQ: $AAPL) https://t.co/gt222qaHW0 #tech #innovatio…",-0.4,0.7,2016-12-03 09:18:56
113,RT @SAlphaTech: Apple: Project Titan Far From Dead https://t.co/mnTr8XNP2G $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 18:56:32
98,RT @SeekingAlpha: Apple: Project Titan Far From Dead https://t.co/ri7MlP3SMq $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 19:10:33
100,Letter to D.C. acknowledges Apple's autonomous vehicle project https://t.co/fJGGQblBNG $AAPL,0.4,0.7,2016-12-03 19:03:50
677,"RT @BColwell_Invest: #Apple Ecosystem Falling Behind #Google, #Amazon - Apple Inc. (NASDAQ: $AAPL) https://t.co/gt222qaHW0 #tech #innovatio…",-0.4,0.7,2016-12-03 09:16:17
103,Apple: Project Titan Far From Dead https://t.co/gSlikrHMOP $MGA $TSLA $AAPL,-0.05,0.7,2016-12-03 19:01:55
192,RT @MacHashNews: Apple's Secret Weapon Isn't the iPhone It's Working On https://t.co/DjHQ7YqbU9 #Fortune $AAPL,-0.4,0.7,2016-12-03 17:47:39
111,Be Wary of Tasty Trade - $SPY $SPX $RUT $AAPL [Blog Archive] https://t.co/2NvsWiyDxG,-0.5,0.7,2016-12-03 19:00:10
